"_id","amount","balance","description","group","name","ref_id","transaction_date","type"
"5c033a7191e6de138e184321",-185,76627,"Agent voucher expense","TA","intrepidtours","V00003113","2018-12-02 08:50:41","voucher_expense"
"5c01e2e50640335131f7c8a6",-868,76812,"Update agent voucher expense","TA","intrepidtours","V00003085","2018-12-01 08:24:53","voucher_expense"
"5c01e2d991e6de138e183f0e",-434,77680,"Agent voucher expense","TA","intrepidtours","V00003085","2018-12-01 08:24:41","voucher_expense"
"5c01e2cc0640335131f7c8a5",-370,78114,"Agent voucher expense","TA","intrepidtours","V00003084","2018-12-01 08:24:28","voucher_expense"
"5c0098e80640335131f7bff2",-481,78484,"Update agent voucher expense","TA","intrepidtours","V00003065","2018-11-30 08:56:56","voucher_expense"
"5c0098d60640335131f7bff0",74,78965,"Update agent voucher expense","TA","intrepidtours","V00003066","2018-11-30 08:56:38","voucher_expense"
"5c0098bd0640335131f7bfef",-310,78891,"Agent voucher expense","TA","intrepidtours","V00003070","2018-11-30 08:56:13","voucher_expense"
"5c0098a30640335131f7bfec",-124,79201,"Agent voucher expense","TA","intrepidtours","V00003069","2018-11-30 08:55:47","voucher_expense"
"5c00989691e6de138e183a3d",-682,79325,"Agent voucher expense","TA","intrepidtours","V00003068","2018-11-30 08:55:34","voucher_expense"
"5c00988991e6de138e183a3b",-496,80007,"Update agent voucher expense","TA","intrepidtours","V00003065","2018-11-30 08:55:21","voucher_expense"
"5c00988191e6de138e183a3a",-434,80503,"Agent voucher expense","TA","intrepidtours","V00003067","2018-11-30 08:55:13","voucher_expense"
"5c0098720640335131f7bfe6",-481,80937,"Agent voucher expense","TA","intrepidtours","V00003066","2018-11-30 08:54:58","voucher_expense"
"5c00984c0640335131f7bfe4",-333,81418,"Agent voucher expense","TA","intrepidtours","V00003065","2018-11-30 08:54:20","voucher_expense"
"5c0097e60640335131f7bfde",407,81751,"Update agent voucher expense","TA","intrepidtours","V00003043","2018-11-30 08:52:38","voucher_expense"
"5c0097cc0640335131f7bfdb",333,81344,"Update agent voucher expense","TA","intrepidtours","V00003042","2018-11-30 08:52:12","voucher_expense"
"5c00951091e6de138e183a04",275,81011,"Update agent voucher expense","TA","intrepidtours","V00003043","2018-11-30 08:40:32","voucher_expense"
"5c0095080640335131f7bfa8",-682,80736,"Agent voucher expense","TA","intrepidtours","V00003043","2018-11-30 08:40:24","voucher_expense"
"5c0094ef91e6de138e183a03",-333,81418,"Agent voucher expense","TA","intrepidtours","V00003042","2018-11-30 08:39:59","voucher_expense"
"5bff44520b363e4e3da199c8",10000,81751,"Make a deposit","TA","intrepidtours","ANZ.197212(29/11/18)","2018-11-29 08:43:46","deposit"
"5bff38e80b363e4e3da19942",10000,71751,"Make a deposit","TA","intrepidtours","ANZ","2018-11-29 07:55:04","deposit"
"5bfe53c95943944d2f6b44f7",-992,61751,"Agent voucher expense","TA","intrepidtours","V00003020","2018-11-28 15:37:29","voucher_expense"
"5bfe53c02f6539058fb30056",-248,62743,"Agent voucher expense","TA","intrepidtours","V00003019","2018-11-28 15:37:20","voucher_expense"
"5bfe53b02f6539058fb30054",-222,62991,"Agent voucher expense","TA","intrepidtours","V00003018","2018-11-28 15:37:04","voucher_expense"
"5bfdf03320a1da488d73d9ed",-496,63213,"Agent voucher expense","TA","intrepidtours","V00002996","2018-11-28 08:32:35","voucher_expense"
"5bfdf01c0f4b8e68790f2fcf",-62,63709,"Agent voucher expense","TA","intrepidtours","V00002995","2018-11-28 08:32:12","voucher_expense"
"5bfdf00c20a1da488d73d9ea",-296,63771,"Agent voucher expense","TA","intrepidtours","V00002994","2018-11-28 08:31:56","voucher_expense"
"5bfdeff620a1da488d73d9e6",-74,64067,"Agent voucher expense","TA","intrepidtours","V00002993","2018-11-28 08:31:34","voucher_expense"
"5bfbc7fb20a1da488d73d16d",-620,64141,"Agent voucher expense","TA","intrepidtours","V00002975","2018-11-26 17:16:27","voucher_expense"
"5bfbc7f00f4b8e68790f27bf",-124,64761,"Agent voucher expense","TA","intrepidtours","V00002974","2018-11-26 17:16:16","voucher_expense"
"5bfbc7e820a1da488d73d16b",-74,64885,"Agent voucher expense","TA","intrepidtours","V00002973","2018-11-26 17:16:08","voucher_expense"
"5bfb53b417bb2106b792f788",-558,64959,"Agent voucher expense","TA","intrepidtours","V00002922","2018-11-26 09:00:20","voucher_expense"
"5bfb537d4be5cf069dd153ca",-248,65517,"Agent voucher expense","TA","intrepidtours","V00002921","2018-11-26 08:59:25","voucher_expense"
"5bfb536e4be5cf069dd153c8",-296,65765,"Agent voucher expense","TA","intrepidtours","V00002920","2018-11-26 08:59:10","voucher_expense"
"5bfb535317bb2106b792f782",-148,66061,"Agent voucher expense","TA","intrepidtours","V00002919","2018-11-26 08:58:43","voucher_expense"
"5bfa0b514be5cf069dd1505f",-558,66209,"Agent voucher expense","TA","intrepidtours","V00002888","2018-11-25 09:39:13","voucher_expense"
"5bfa0b444be5cf069dd1505d",-124,66767,"Update agent voucher expense","TA","intrepidtours","V00002887","2018-11-25 09:39:00","voucher_expense"
"5bfa0b3b17bb2106b792f3e4",-62,66891,"Agent voucher expense","TA","intrepidtours","V00002887","2018-11-25 09:38:51","voucher_expense"
"5bfa0b2817bb2106b792f3e1",-370,66953,"Agent voucher expense","TA","intrepidtours","V00002886","2018-11-25 09:38:32","voucher_expense"
"5bfa0b154be5cf069dd1505c",-37,67323,"Agent voucher expense","TA","intrepidtours","V00002885","2018-11-25 09:38:13","voucher_expense"
"5bf7bdd04be5cf069dd14aa7",-185,67360,"Agent voucher expense","TA","intrepidtours","V00002863","2018-11-23 15:44:00","voucher_expense"
"5bf7bdbf17bb2106b792ed9a",-1178,67545,"Agent voucher expense","TA","intrepidtours","V00002862","2018-11-23 15:43:43","voucher_expense"
"5bf7bdaf17bb2106b792ed98",-992,68723,"Agent voucher expense","TA","intrepidtours","V00002861","2018-11-23 15:43:27","voucher_expense"
"5bf7bd9f4be5cf069dd14aa1",-806,69715,"Update agent voucher expense","TA","intrepidtours","V00002860","2018-11-23 15:43:11","voucher_expense"
"5bf7bd9417bb2106b792ed96",-620,70521,"Update agent voucher expense","TA","intrepidtours","V00002860","2018-11-23 15:43:00","voucher_expense"
"5bf7bd8617bb2106b792ed94",-620,71141,"Agent voucher expense","TA","intrepidtours","V00002860","2018-11-23 15:42:46","voucher_expense"
"5bf7bd7217bb2106b792ed91",-434,71761,"Agent voucher expense","TA","intrepidtours","V00002859","2018-11-23 15:42:26","voucher_expense"
"5bf7bd614be5cf069dd14a9c",-124,72195,"Update agent voucher expense","TA","intrepidtours","V00002857","2018-11-23 15:42:09","voucher_expense"
"5bf7bd584be5cf069dd14a9b",-124,72319,"Agent voucher expense","TA","intrepidtours","V00002858","2018-11-23 15:42:00","voucher_expense"
"5bf7bd4917bb2106b792ed8f",-124,72443,"Update agent voucher expense","TA","intrepidtours","V00002857","2018-11-23 15:41:45","voucher_expense"
"5bf7bd334be5cf069dd14a99",-62,72567,"Agent voucher expense","TA","intrepidtours","V00002857","2018-11-23 15:41:23","voucher_expense"
"5bf7bd2817bb2106b792ed8e",-370,72629,"Agent voucher expense","TA","intrepidtours","V00002856","2018-11-23 15:41:12","voucher_expense"
"5bf7bd1817bb2106b792ed8c",-185,72999,"Agent voucher expense","TA","intrepidtours","V00002855","2018-11-23 15:40:56","voucher_expense"
"5bf769f04be5cf069dd1495f",-868,73184,"Update agent voucher expense","TA","intrepidtours","V00002825","2018-11-23 09:46:08","voucher_expense"
"5bf769e04be5cf069dd1495e",-558,74052,"Agent voucher expense","TA","intrepidtours","V00002825","2018-11-23 09:45:52","voucher_expense"
"5bf769c94be5cf069dd1495b",-434,74610,"Agent voucher expense","TA","intrepidtours","V00002824","2018-11-23 09:45:29","voucher_expense"
"5bf769b817bb2106b792ec54",-444,75044,"Agent voucher expense","TA","intrepidtours","V00002823","2018-11-23 09:45:12","voucher_expense"
"5bf769a717bb2106b792ec52",-333,75488,"Agent voucher expense","TA","intrepidtours","V00002822","2018-11-23 09:44:55","voucher_expense"
"5bf769984be5cf069dd14959",-259,75821,"Update agent voucher expense","TA","intrepidtours","V00002820","2018-11-23 09:44:40","voucher_expense"
"5bf7698217bb2106b792ec50",-222,76080,"Agent voucher expense","TA","intrepidtours","V00002821","2018-11-23 09:44:18","voucher_expense"
"5bf7697a4be5cf069dd14958",-222,76302,"Agent voucher expense","TA","intrepidtours","V00002820","2018-11-23 09:44:10","voucher_expense"
"5bf51a4a17bb2106b792e741",-682,76524,"Update agent voucher expense","TA","intrepidtours","V00002793","2018-11-21 15:41:46","voucher_expense"
"5bf51a414be5cf069dd1440d",-496,77206,"Agent voucher expense","TA","intrepidtours","V00002793","2018-11-21 15:41:37","voucher_expense"
"5bf51a2a17bb2106b792e740",-186,77702,"Agent voucher expense","TA","intrepidtours","V00002792","2018-11-21 15:41:14","voucher_expense"
"5bf51a1017bb2106b792e73e",-444,77888,"Agent voucher expense","TA","intrepidtours","V00002791","2018-11-21 15:40:48","voucher_expense"
"5bf51a014be5cf069dd1440b",-185,78332,"Agent voucher expense","TA","intrepidtours","V00002790","2018-11-21 15:40:33","voucher_expense"
"5bf519e717bb2106b792e73c",-111,78517,"Agent voucher expense","TA","intrepidtours","V00002789","2018-11-21 15:40:07","voucher_expense"
"5bf4b8ad17bb2106b792e572",-930,78628,"Agent voucher expense","TA","intrepidtours","V00002765","2018-11-21 08:45:17","voucher_expense"
"5bf4b89b17bb2106b792e570",-496,79558,"Agent voucher expense","TA","intrepidtours","V00002764","2018-11-21 08:44:59","voucher_expense"
"5bf4b88917bb2106b792e56e",-124,80054,"Agent voucher expense","TA","intrepidtours","V00002763","2018-11-21 08:44:41","voucher_expense"
"5bf4b87917bb2106b792e56c",-407,80178,"Agent voucher expense","TA","intrepidtours","V00002762","2018-11-21 08:44:25","voucher_expense"
"5bf4b86817bb2106b792e56a",-222,80585,"Agent voucher expense","TA","intrepidtours","V00002761","2018-11-21 08:44:08","voucher_expense"
"5bf39f3aabc8b27dac99812e",-868,80807,"Agent voucher expense","TA","intrepidtours","V00002751","2018-11-20 12:44:26","voucher_expense"
"5bf39f2d76f97609f3bfb4f1",-372,81675,"Agent voucher expense","TA","intrepidtours","V00002750","2018-11-20 12:44:13","voucher_expense"
"5bf39dc0abc8b27dac998128",-124,82047,"Agent voucher expense","TA","intrepidtours","V00002749","2018-11-20 12:38:08","voucher_expense"
"5bf39db0abc8b27dac998126",-444,82171,"Agent voucher expense","TA","intrepidtours","V00002748","2018-11-20 12:37:52","voucher_expense"
"5bf39da2abc8b27dac998124",-222,82615,"Agent voucher expense","TA","intrepidtours","V00002747","2018-11-20 12:37:38","voucher_expense"
"5bf39d9176f97609f3bfb4e7",-74,82837,"Agent voucher expense","TA","intrepidtours","V00002746","2018-11-20 12:37:21","voucher_expense"
"5bf39d87abc8b27dac998122",-434,82911,"Agent voucher expense","TA","intrepidtours","V00002745","2018-11-20 12:37:11","voucher_expense"
"5bf3932976f97609f3bfb4c7",7000,83345,"Make a deposit","TA","intrepidtours","សាច់ប្រាក់","2018-11-20 11:52:57","deposit"
"5bf36d6c76f97609f3bfb331",-62,76345,"Update agent voucher expense","TA","intrepidtours","V00002703","2018-11-20 09:11:56","voucher_expense"
"5bf36d64abc8b27dac998019",-744,76407,"Agent voucher expense","TA","intrepidtours","V00002703","2018-11-20 09:11:48","voucher_expense"
"5bf36d5276f97609f3bfb330",-744,77151,"Update agent voucher expense","TA","intrepidtours","V00002701","2018-11-20 09:11:30","voucher_expense"
"5bf36d4376f97609f3bfb32a",-682,77895,"Agent voucher expense","TA","intrepidtours","V00002702","2018-11-20 09:11:15","voucher_expense"
"5bf36d3676f97609f3bfb328",-682,78577,"Agent voucher expense","TA","intrepidtours","V00002701","2018-11-20 09:11:02","voucher_expense"
"5bf36d2576f97609f3bfb325",-124,79259,"Agent voucher expense","TA","intrepidtours","V00002700","2018-11-20 09:10:45","voucher_expense"
"5bf36d1babc8b27dac998017",-62,79383,"Agent voucher expense","TA","intrepidtours","V00002699","2018-11-20 09:10:35","voucher_expense"
"5bf36d0d76f97609f3bfb323",-148,79445,"Agent voucher expense","TA","intrepidtours","V00002698","2018-11-20 09:10:21","voucher_expense"
"5bf3660876f97609f3bfb2b5",868,79593,"Update agent voucher expense","TA","intrepidtours","V00002657","2018-11-20 08:40:24","voucher_expense"
"5bf36603abc8b27dac997fc2",372,78725,"Update agent voucher expense","TA","intrepidtours","V00002656","2018-11-20 08:40:19","voucher_expense"
"5bf365fe76f97609f3bfb2b4",124,78353,"Update agent voucher expense","TA","intrepidtours","V00002655","2018-11-20 08:40:14","voucher_expense"
"5bf365f676f97609f3bfb2b3",444,78229,"Update agent voucher expense","TA","intrepidtours","V00002654","2018-11-20 08:40:06","voucher_expense"
"5bf365efabc8b27dac997fc1",222,77785,"Update agent voucher expense","TA","intrepidtours","V00002653","2018-11-20 08:39:59","voucher_expense"
"5bf365ea76f97609f3bfb2b2",74,77563,"Update agent voucher expense","TA","intrepidtours","V00002652","2018-11-20 08:39:54","voucher_expense"
"5bf365e5abc8b27dac997fc0",434,77489,"Update agent voucher expense","TA","intrepidtours","V00002651","2018-11-20 08:39:49","voucher_expense"
"5bf21b29abc8b27dac997712",-868,77055,"Agent voucher expense","TA","intrepidtours","V00002657","2018-11-19 09:08:41","voucher_expense"
"5bf21b0fabc8b27dac99770f",-372,77923,"Agent voucher expense","TA","intrepidtours","V00002656","2018-11-19 09:08:15","voucher_expense"
"5bf21afbabc8b27dac99770d",-124,78295,"Agent voucher expense","TA","intrepidtours","V00002655","2018-11-19 09:07:55","voucher_expense"
"5bf21ae9abc8b27dac99770b",-444,78419,"Agent voucher expense","TA","intrepidtours","V00002654","2018-11-19 09:07:37","voucher_expense"
"5bf219caabc8b27dac997702",-222,78863,"Agent voucher expense","TA","intrepidtours","V00002653","2018-11-19 09:02:50","voucher_expense"
"5bf219beabc8b27dac997700",-74,79085,"Agent voucher expense","TA","intrepidtours","V00002652","2018-11-19 09:02:38","voucher_expense"
"5bf219ab76f97609f3bfacc8",-434,79159,"Agent voucher expense","TA","intrepidtours","V00002651","2018-11-19 09:02:19","voucher_expense"
"5bf0c6b576f97609f3bfa93b",-111,79593,"Agent voucher expense","TA","intrepidtours","V00002622","2018-11-18 08:56:05","voucher_expense"
"5bf0c6a776f97609f3bfa939",-37,79704,"Agent voucher expense","TA","intrepidtours","V00002621","2018-11-18 08:55:51","voucher_expense"
"5bef73c376f97609f3bfa515",-992,79741,"Agent voucher expense","TA","intrepidtours","V00002585","2018-11-17 08:49:55","voucher_expense"
"5bef73a6abc8b27dac996fc4",-1178,80733,"Agent voucher expense","TA","intrepidtours","V00002584","2018-11-17 08:49:26","voucher_expense"
"5bef7392abc8b27dac996fc1",-992,81911,"Agent voucher expense","TA","intrepidtours","V00002583","2018-11-17 08:49:06","voucher_expense"
"5bef7383abc8b27dac996fbd",-248,82903,"Agent voucher expense","TA","intrepidtours","V00002582","2018-11-17 08:48:51","voucher_expense"
"5bef7377abc8b27dac996fb7",-496,83151,"Agent voucher expense","TA","intrepidtours","V00002581","2018-11-17 08:48:39","voucher_expense"
"5bef735676f97609f3bfa510",-259,83647,"Agent voucher expense","TA","intrepidtours","V00002580","2018-11-17 08:48:06","voucher_expense"
"5bef7346abc8b27dac996fb5",-37,83906,"Agent voucher expense","TA","intrepidtours","V00002579","2018-11-17 08:47:50","voucher_expense"
"5bef733e76f97609f3bfa50e",-148,83943,"Agent voucher expense","TA","intrepidtours","V00002578","2018-11-17 08:47:42","voucher_expense"
"5bef7331abc8b27dac996fb3",-148,84091,"Agent voucher expense","TA","intrepidtours","V00002577","2018-11-17 08:47:29","voucher_expense"
"5bee24cfabc8b27dac99657b",-496,84239,"Update agent voucher expense","TA","intrepidtours","V00002546","2018-11-16 09:00:47","voucher_expense"
"5bee24bf76f97609f3bf9bf8",-992,84735,"Agent voucher expense","TA","intrepidtours","V00002547","2018-11-16 09:00:31","voucher_expense"
"5bee24b0abc8b27dac99657a",-620,85727,"Update agent voucher expense","TA","intrepidtours","V00002546","2018-11-16 09:00:16","voucher_expense"
"5bee24a1abc8b27dac996579",-496,86347,"Agent voucher expense","TA","intrepidtours","V00002546","2018-11-16 09:00:01","voucher_expense"
"5bee249376f97609f3bf9bf6",-496,86843,"Agent voucher expense","TA","intrepidtours","V00002545","2018-11-16 08:59:47","voucher_expense"
"5bee247dabc8b27dac996577",-62,87339,"Agent voucher expense","TA","intrepidtours","V00002544","2018-11-16 08:59:25","voucher_expense"
"5bee246976f97609f3bf9bf4",-148,87401,"Agent voucher expense","TA","intrepidtours","V00002543","2018-11-16 08:59:05","voucher_expense"
"5bee245a76f97609f3bf9bf0",-148,87549,"Agent voucher expense","TA","intrepidtours","V00002542","2018-11-16 08:58:50","voucher_expense"
"5becd0b4abc8b27dac996125",-124,87697,"Agent voucher expense","TA","intrepidtours","V00002508","2018-11-15 08:49:40","voucher_expense"
"5becd0a7abc8b27dac996123",-124,87821,"Agent voucher expense","TA","intrepidtours","V00002507","2018-11-15 08:49:27","voucher_expense"
"5becd09976f97609f3bf979c",-62,87945,"Agent voucher expense","TA","intrepidtours","V00002506","2018-11-15 08:49:13","voucher_expense"
"5becd08babc8b27dac99611f",-296,88007,"Agent voucher expense","TA","intrepidtours","V00002505","2018-11-15 08:48:59","voucher_expense"
"5becd07776f97609f3bf9796",-148,88303,"Agent voucher expense","TA","intrepidtours","V00002504","2018-11-15 08:48:39","voucher_expense"
"5beb7bc6ad6df17d7323d5a2",-744,88451,"Agent voucher expense","TA","intrepidtours","V00002476","2018-11-14 08:35:02","voucher_expense"
"5beb7bb90634697b5208e454",-434,89195,"Agent voucher expense","TA","intrepidtours","V00002475","2018-11-14 08:34:49","voucher_expense"
"5beb7ba2ad6df17d7323d5a0",-434,89629,"Agent voucher expense","TA","intrepidtours","V00002474","2018-11-14 08:34:26","voucher_expense"
"5beb7b96ad6df17d7323d59c",-124,90063,"Agent voucher expense","TA","intrepidtours","V00002473","2018-11-14 08:34:14","voucher_expense"
"5beb7b8bad6df17d7323d59a",-111,90187,"Agent voucher expense","TA","intrepidtours","V00002472","2018-11-14 08:34:03","voucher_expense"
"5bea3da8ad6df17d7323d2a9",25000,90298,"Make a deposit","TA","intrepidtours","ANZ Bank""312653""(13/11/18)","2018-11-13 09:57:44","deposit"
"5bea2e720634697b5208e16a",-620,65298,"Agent voucher expense","TA","intrepidtours","V00002445","2018-11-13 08:52:50","voucher_expense"
"5bea2e5f0634697b5208e168",-62,65918,"Agent voucher expense","TA","intrepidtours","V00002444","2018-11-13 08:52:31","voucher_expense"
"5bea2e54fa1650783fabb75c",-37,65980,"Agent voucher expense","TA","intrepidtours","V00002443","2018-11-13 08:52:20","voucher_expense"
"5be8da650634697b5208dd5b",-124,66017,"Update agent voucher expense","TA","intrepidtours","V00002410","2018-11-12 08:41:57","voucher_expense"
"5be8da5c0634697b5208dd5a",-744,66141,"Agent voucher expense","TA","intrepidtours","V00002414","2018-11-12 08:41:48","voucher_expense"
"5be8da4dfa1650783fabb3f1",-620,66885,"Agent voucher expense","TA","intrepidtours","V00002413","2018-11-12 08:41:33","voucher_expense"
"5be8da3a0634697b5208dd54",-558,67505,"Agent voucher expense","TA","intrepidtours","V00002412","2018-11-12 08:41:14","voucher_expense"
"5be8da290634697b5208dd50",-372,68063,"Agent voucher expense","TA","intrepidtours","V00002411","2018-11-12 08:40:57","voucher_expense"
"5be8da16fa1650783fabb3ee",-124,68435,"Agent voucher expense","TA","intrepidtours","V00002410","2018-11-12 08:40:38","voucher_expense"
"5be8da050634697b5208dd4e",-62,68559,"Agent voucher expense","TA","intrepidtours","V00002409","2018-11-12 08:40:21","voucher_expense"
"5be8d9f60634697b5208dd4c",-407,68621,"Agent voucher expense","TA","intrepidtours","V00002408","2018-11-12 08:40:06","voucher_expense"
"5be8d9e80634697b5208dd4a",-148,69028,"Agent voucher expense","TA","intrepidtours","V00002407","2018-11-12 08:39:52","voucher_expense"
"5be79187fa1650783fabb121",-1054,69176,"Agent voucher expense","TA","intrepidtours","V00002375","2018-11-11 09:18:47","voucher_expense"
"5be791740634697b5208da86",-558,70230,"Agent voucher expense","TA","intrepidtours","V00002374","2018-11-11 09:18:28","voucher_expense"
"5be791620634697b5208da83",-62,70788,"Update agent voucher expense","TA","intrepidtours","V00002373","2018-11-11 09:18:10","voucher_expense"
"5be791570634697b5208da82",-37,70850,"Agent voucher expense","TA","intrepidtours","V00002373","2018-11-11 09:17:59","voucher_expense"
"5be7914cfa1650783fabb11f",-185,70887,"Agent voucher expense","TA","intrepidtours","V00002372","2018-11-11 09:17:48","voucher_expense"
"5be6387dfa1650783fabad02",-930,71072,"Agent voucher expense","TA","intrepidtours","V00002330","2018-11-10 08:46:37","voucher_expense"
"5be6386b0634697b5208d693",-620,72002,"Agent voucher expense","TA","intrepidtours","V00002329","2018-11-10 08:46:19","voucher_expense"
"5be63853fa1650783fabad00",-496,72622,"Agent voucher expense","TA","intrepidtours","V00002328","2018-11-10 08:45:55","voucher_expense"
"5be638460634697b5208d68e",-434,73118,"Agent voucher expense","TA","intrepidtours","V00002327","2018-11-10 08:45:42","voucher_expense"
"5be6381f0634697b5208d688",-333,73552,"Agent voucher expense","TA","intrepidtours","V00002326","2018-11-10 08:45:03","voucher_expense"
"5be6380a0634697b5208d686",-259,73885,"Update agent voucher expense","TA","intrepidtours","V00002325","2018-11-10 08:44:42","voucher_expense"
"5be63801fa1650783fabacfb",-37,74144,"Agent voucher expense","TA","intrepidtours","V00002325","2018-11-10 08:44:33","voucher_expense"
"5be4ea330634697b5208d348",-682,74181,"Agent voucher expense","TA","intrepidtours","V00002290","2018-11-09 09:00:19","voucher_expense"
"5be4ea250634697b5208d346",-806,74863,"Agent voucher expense","TA","intrepidtours","V00002289","2018-11-09 09:00:05","voucher_expense"
"5be4ea090634697b5208d342",-744,75669,"Agent voucher expense","TA","intrepidtours","V00002288","2018-11-09 08:59:37","voucher_expense"
"5be4e9f8fa1650783faba9c9",-222,76413,"Agent voucher expense","TA","intrepidtours","V00002287","2018-11-09 08:59:20","voucher_expense"
"5be4e9d90634697b5208d340",-124,76635,"Agent voucher expense","TA","intrepidtours","V00002286","2018-11-09 08:58:49","voucher_expense"
"5be4e9c5fa1650783faba9c7",-333,76759,"Agent voucher expense","TA","intrepidtours","V00002285","2018-11-09 08:58:29","voucher_expense"
"5be4e9a3fa1650783faba9c3",-37,77092,"Agent voucher expense","TA","intrepidtours","V00002284","2018-11-09 08:57:55","voucher_expense"
"5be4e9730634697b5208d33c",-222,77129,"Agent voucher expense","TA","intrepidtours","V00002283","2018-11-09 08:57:07","voucher_expense"
"5be4e9560634697b5208d338",-185,77351,"Agent voucher expense","TA","intrepidtours","V00002282","2018-11-09 08:56:38","voucher_expense"
"5be4e945fa1650783faba9bd",-185,77536,"Agent voucher expense","TA","intrepidtours","V00002281","2018-11-09 08:56:21","voucher_expense"
"5be392bdd632ad01d5aa29f3",-806,77721,"Agent voucher expense","TA","intrepidtours","V00002257","2018-11-08 08:34:53","voucher_expense"
"5be3925b1573a11251fd7bac",-248,78527,"Agent voucher expense","TA","intrepidtours","V00002256","2018-11-08 08:33:15","voucher_expense"
"5be391bed632ad01d5aa29e8",-296,78775,"Agent voucher expense","TA","intrepidtours","V00002255","2018-11-08 08:30:38","voucher_expense"
"5be391b1d632ad01d5aa29e6",-259,79071,"Agent voucher expense","TA","intrepidtours","V00002254","2018-11-08 08:30:25","voucher_expense"
"5be391a3d632ad01d5aa29e4",-74,79330,"Agent voucher expense","TA","intrepidtours","V00002253","2018-11-08 08:30:11","voucher_expense"
"5be23b901573a11251fd77dd",-992,79404,"Agent voucher expense","TA","intrepidtours","V00002224","2018-11-07 08:10:40","voucher_expense"
"5be23b731573a11251fd77da",-744,80396,"Agent voucher expense","TA","intrepidtours","V00002223","2018-11-07 08:10:11","voucher_expense"
"5be23b641573a11251fd77d8",-74,81140,"Agent voucher expense","TA","intrepidtours","V00002222","2018-11-07 08:09:56","voucher_expense"
"5be0f59baf8bc81a6b09189c",-806,81214,"Agent voucher expense","TA","intrepidtours","V00002191","2018-11-06 08:59:55","voucher_expense"
"5be0f58daf8bc81a6b09189a",-62,82020,"Agent voucher expense","TA","intrepidtours","V00002190","2018-11-06 08:59:41","voucher_expense"
"5be0f57eaf8bc81a6b091898",-148,82082,"Agent voucher expense","TA","intrepidtours","V00002189","2018-11-06 08:59:26","voucher_expense"
"5bdfa490dab95d6c35350987",-372,82230,"Agent voucher expense","TA","intrepidtours","V00002161","2018-11-05 09:01:52","voucher_expense"
"5bdfa484ff780d5355c4e6bc",-62,82602,"Agent voucher expense","TA","intrepidtours","V00002160","2018-11-05 09:01:40","voucher_expense"
"5bdfa17ddab95d6c35350978",-259,82664,"Agent voucher expense","TA","intrepidtours","V00002159","2018-11-05 08:48:45","voucher_expense"
"5bde4cb5dab95d6c35350668",-62,82923,"Agent voucher expense","TA","intrepidtours","V00002133","2018-11-04 08:34:45","voucher_expense"
"5bde4ca9dab95d6c35350665",-806,82985,"Agent voucher expense","TA","intrepidtours","V00002132","2018-11-04 08:34:33","voucher_expense"
"5bde4c79ff780d5355c4e3e1",-496,83791,"Agent voucher expense","TA","intrepidtours","V00002131","2018-11-04 08:33:45","voucher_expense"
"5bde4c6ddab95d6c35350663",-186,84287,"Update agent voucher expense","TA","intrepidtours","V00002129","2018-11-04 08:33:33","voucher_expense"
"5bde4c64ff780d5355c4e3df",-124,84473,"Agent voucher expense","TA","intrepidtours","V00002130","2018-11-04 08:33:24","voucher_expense"
"5bde4c54ff780d5355c4e3dd",-62,84597,"Agent voucher expense","TA","intrepidtours","V00002129","2018-11-04 08:33:08","voucher_expense"
"5bde4c3bdab95d6c35350661",-296,84659,"Update agent voucher expense","TA","intrepidtours","V00002128","2018-11-04 08:32:43","voucher_expense"
"5bde4c2fff780d5355c4e3da",-222,84955,"Agent voucher expense","TA","intrepidtours","V00002128","2018-11-04 08:32:31","voucher_expense"
"5bde4c16ff780d5355c4e3d6",-111,85177,"Agent voucher expense","TA","intrepidtours","V00002127","2018-11-04 08:32:06","voucher_expense"
"5bdd0163ff780d5355c4e13e",-1116,85288,"Agent voucher expense","TA","intrepidtours","V00002091","2018-11-03 09:01:07","voucher_expense"
"5bdd0151ff780d5355c4e13c",-744,86404,"Agent voucher expense","TA","intrepidtours","V00002090","2018-11-03 09:00:49","voucher_expense"
"5bdd0141dab95d6c3535039d",-682,87148,"Agent voucher expense","TA","intrepidtours","V00002089","2018-11-03 09:00:33","voucher_expense"
"5bdd0134ff780d5355c4e13a",-310,87830,"Agent voucher expense","TA","intrepidtours","V00002088","2018-11-03 09:00:20","voucher_expense"
"5bdd0125ff780d5355c4e136",-444,88140,"Agent voucher expense","TA","intrepidtours","V00002087","2018-11-03 09:00:05","voucher_expense"
"5bdd0119dab95d6c3535039b",-148,88584,"Agent voucher expense","TA","intrepidtours","V00002086","2018-11-03 08:59:53","voucher_expense"
"5bdbaec8dab95d6c35350035",-930,88732,"Agent voucher expense","TA","intrepidtours","V00002052","2018-11-02 08:56:24","voucher_expense"
"5bdbaeb9ff780d5355c4ddc1",-682,89662,"Agent voucher expense","TA","intrepidtours","V00002051","2018-11-02 08:56:09","voucher_expense"
"5bdbaea8ff780d5355c4ddbf",-248,90344,"Agent voucher expense","TA","intrepidtours","V00002050","2018-11-02 08:55:52","voucher_expense"
"5bdbae90ff780d5355c4ddbb",-124,90592,"Agent voucher expense","TA","intrepidtours","V00002049","2018-11-02 08:55:28","voucher_expense"
"5bdbae82dab95d6c35350033",-370,90716,"Agent voucher expense","TA","intrepidtours","V00002048","2018-11-02 08:55:14","voucher_expense"
